tweet_id,sentiment,tweet_text
1.2127083082362757e+18,neutral,"ዛሬ ጠዋት በወሎ ዩኒቨርሲቲ (ደሴ ካምፓስ) በተፈጠረው ብሄር-ተኮር ግጭት ምክንያት ""ሰይድ ጠይብ"" የተባለ የሁለተኛ አመት ተማሪ ተገድሏል። 

በዚህ አመት ብቻ ከ10 በላይ ተማሪዎች… https://t.co/CI4p0VXb69"
1.2131230659719537e+18,negative,"@Ethiopialiveupd @she_ethiopia ገዳዮች፡  ስንት ትከፍሉናላቹ
አስገዳዮች ፡ ሙሉ የትምህርት እዳቹን 
ገዳዮች ፡  ውለታቹን ገድለን አንከፍለውም 😌"
1.2012766654579835e+18,neutral,እስክንድር ነጋ እና ኤርሚያስ ለገሰ በዳላስ ቴክሳስ የባላደራ ምክርቤት ስብሰባ - ቀጥታ ስርጭት https://t.co/8O4WSq8yZp via @YouTube
1.212459472171307e+18,negative,@ladisu በእግዚያቢሄር ስራ እስኪ ኣትግባ ኣንተ እርኩስ::
1.2141370729839698e+18,neutral,@isuchisu 😂😂😂 ይሄ ንግግርህ ወደ መጀመሪያ አስተያየቴ ይመልሰኛል። ደግመህ እየው። የቀረውን ደሞ አሪፍ ማኪያቶ ፉት እያልን እንጫወታለን። ቀሽት ሰኞ ይሁንልህ።
1.213832350662103e+18,positive,"በርካቶች የገና በዓልን ለማክበር ወደ ቅዱስ ላሊበላ እየተጉዋዙ ነው።
እንግዶቻችንን በኢትዮጵያዊ ሰው አክባሪነት ወግ እግራቸውን እያጠብን እየተቀበልን ነው።
ነጮችም እግር እያጠቡ ነው። https://t.co/QnRoEpKK9H"
1.2174595093476516e+18,negative,@addis_fortune በፈሳሞች ላይ ቢጀመር ጥሩ ነበር
1.2162485205015388e+18,negative,@EliasMeseret አይናውጣ አፋኝነት አናርኪዝም የነገሰበት። አሁን ምን የሚሉት ነገር ነው የመሰብሰብ የመደራጀትን መብት እያፈኑ ነፃና ፍትሀዊ ምርጫ እናደርጋለን የሚሉት። ቀልደኞች
1.2140699685993144e+18,neutral,@Semira_AM የወተት ተዋጽኦ የሚለው ውስጥ ይጠቃለላል አይደል?
1.214053426386129e+18,negative,@EliasMeseret ህዋሃት ልክ እንደ አሮጌ የመኪና ጎማ ነው። ምንም የማይጠቅም። የልብስ ማጠቢያ ሳፋ የሚቀመጥበት።
1.2122851635116483e+18,negative,@Danaa__t እሱማ አዎ። ችግሩ አምና የፖሊስ ልብስ ለብሰው ጓደኛዬን ሊዘርፉት ነበር።
1.2128325939614556e+18,neutral,@ETHZema @GirumTweets ኢዜማ ይሄን ቁጥር ከየት አግኝቶት ነው? እኔ እንዳየሁት በተለይ ወደታች ያለው ሰራተኛ ከግብርና ኮሌጅና ኤክስቴንሽን የተማረ ሃይል እንደሆነና ከገበ… https://t.co/AljGd1UN2N
1.2141943859754885e+18,neutral,"@befeqe ምን ጥያቄ አለው ይሄ የሚያሸንፈው ኦንግ, ኦፌኮ, ፕብኦ"
1.2123235112194785e+18,neutral,@tiletsige27 እኔ እንዲሁ እነማቱሳላ ሁሉ ሲያልፉ ላይ ነው ማለት ነው cheers☕☕🤗!
1.213017205694247e+18,negative,"በሱ ቤት አሁን አገር አያስተዳደረ ነው

ዩኒቨርስቲዎች ይዘጋሉ
ሃይማኖት ቦታዎች ይነዳሉ
ተማሪዎች በየቀኑ ይሞታሉ
ባለስልጣናት በቤታቸው፣በስራ ቦታቸው፣ለስራ ሲሄዱ ይገደላሉ
ህዝብ ይሳ… https://t.co/rr91udjmuc"
1.2011406061411123e+18,neutral,"ወላይታ ድቻ 2-0 ሲዳማ ቡና
⚽️ 48' ባዬ ገዛኸኝ
⚽️ 81' ኢድሪስ ሰዒድ
_______________________

ወልቂጤ ከተማ 0-0 ቅዱስ ጊዮርጊስ"
1.212380312824615e+18,neutral,https://t.co/PQf1hmBVu7 ለኢትዮጵያ ፌዴራላዊ አንድነት ትብብር
1.2122501892574945e+18,neutral,@Samru_Q ከዚህ ሪፎርም ብዙ ትምህርት ወስጃለሁ። 😋
1.2012357565740032e+18,neutral,እኔ ግን ፍቅር ብቻ ይሻላል ነው እምለው።
1.2128392205298442e+18,neutral,@DAWITBEZABIH1 እግረ መንገድህን ከየትኛው መጽሀፍ የተገኘ እንደሆነ ትነግረን? ተባረክ።
1.2141661241511322e+18,positive,🌺ለሃገር ሰላምና ለህዝቦች አንድነት የወጣቶች ሁለንተናዊ የነቃ ተሳትፎ ወሳኝ ነው🌺
1.206913535340626e+18,neutral,@mimibw ፎቶውንም አይቼ የማውቀው ሰው አይደለም
1.212720967312724e+18,negative,ታህሳስ 23፣ 2012/ የተሽከርካሪ መለያ ሰሌዳ እጥረት አለ በሚል ተገቢ ያልሆነ ክፍያ የሚጠይቁ ህገ-ወጦች ጉዳይ https://t.co/EZMxgAAi2P
1.2133102681529836e+18,negative,@MebrahtuSenait ታድያ ምን ይጠበስ እናንተን አይመለከትም:: ደግሞ ዓብይ እኮ የውያኔ  መድሃኒት ነው:: የቡዳ መድሃኒት ሲሉም አልስማሽ😂😂😂
1.213087319567274e+18,negative,«እኛ ድሆች ነን፤ ገንዘብ ከየት እናመጣለን እያልን ስንደራደር ነበር» በጠገዴ ታግቶ የተገደለው ታዳጊ አባት https://t.co/CDYUJseZeo
1.2229448961070203e+18,positive,ውሻ በቀደደው ጅብ እንደሚገባ ኣውቃቹ በትእግስት ነገሮችን በማስተዋል ብታዩ ይበጃል። ኣንድ ነግር ከእጅ ከዋጣ በሃላ መመለሻ የለውም። በጎ የማያስቡ በግርግርና ሰላም በማወክ፥ ደም በ… https://t.co/jwf6ycvhN6
1.2141343759415951e+18,neutral,"ከ35 በላይ መስጂዶች ሲቃጠሉ/ሲፈርሱ

""የሃገር ሰላም"" ዋጋው ስንት መስጂድ ነው? በማለት ጠይቀናል።

አሁን ደግሞ

ከ 100 ቦታዎች በላይ ሕዝበ ሙስሊሙ ሰላማዊ ሰልፍ ሲወጣ

""የ… https://t.co/CRPycrITcU"
1.215325485363798e+18,neutral,"RT @EliasMeseret: የኢትዮጵያ፣ ግብፅ እና ሱዳን የህዳሴ ግድብ ቴክኒካል ውይይት ካለ ስምምነት ተጠናቀቀ!

የውይይቱ ካለ ስምምነት መቋጨትን ተከትሎ የኢትዮጵያ ውሀ፣ መስኖ እና ኢነርጂ ሚኒስትር ኢንጂነር ስለሺ…"
1.2125270419054838e+18,neutral,@AAaderaw @TesfTesfay @Marnjam1 የከርሰ ምድር ውሃው በምን ያክል ርቀት መኖሩን ምርመራውን ይጨምራል ? በውስጥ መስመር ላክልኝ
1.2036580295117087e+18,negative,@LiveMore2cMore @addisstandard ምን ለማለት ፈልገህ ነው? እኛ የምንፈራው የሳውዲ አይነት በሀጉራችን ሽብርተኝነትን እና አክራሪዎችን የሚደግፉ  ምንግስታትን እንጂ ዲሞክራሲያዊ ሀገራትን አይደለም
1.2163884233108275e+18,negative,RT @MikiyasBini: ሀሳብ ብደግፍም ባደግፍም ሰው የመሰብሰብ መብቱ በምንም ተዓምር ሊከለከል ይገባም። አሁን ምን የሚሉት ነገር ነው የመሰብሰብ የመደራጀትን መብት እያፈኑ ነፃና ፍትሀዊ ምርጫ እናደርጋለን የሚሉት።
1.2013674052865802e+18,neutral,"@perplexingninja እንዴት ናችሁ
ደህና ናችሁ
ከሱዳን መጣን ልናያችሁ!"
1.201460537412006e+18,negative,@Jawar_Mohammed ውሻ ዘረኛ ዘረኛ ዘረኛ ባዶ ዲቃላ
1.2123015910191636e+18,negative,"@afiihan @AntyeaVerse @abrahamabr2 አንትሾ ሰው መስሎሻል!🤣🤣🤣
ሰይጣን እራሱ ስጋ ለበሶ ነውኮ"
1.2123132033734124e+18,neutral,"♡ ሰውን ላስደስት ብለህ ብትሮጥ ይከፋብሃል ..
▼ አላህን ለማስደሰት ብትኖር ግን አላህም ሰውም ደስ ይሰኙብሃል ።

:¨·.·¨: ❀
 ·."
1.2106947307591885e+18,negative,@Jawar_Mohammed ተነገረህው ሞተሀል አስመሳይ
1.2011771194910556e+18,negative,@My_R_Thoughts @AbiyAhmedAli ሀሳቡን መሸከም ከበዶህ ነው ማጅራትህን የተመታህ የመሰለህ? አይዞህ ወንድማችን ረጋ ብለህ አስበውና ለውጡ ለአንተም በዘላቂነት እንደሚበጅ… https://t.co/VJvVBOKSVz
1.2142439196738765e+18,neutral,@eyerusalem_emi ያው እኔ ላይ ትበረታላችሁ 😂
1.2121890066346066e+18,neutral,@Walaltu1 @TsedaleLemma እረ ምንም የሚያጽናናም፣ የሚያስከፋም ነገር የለውም። እውነት ነው የተናገርኩት፣ ዋሸሁ እንዴ? ደሞ ቋንቋ በቤተሰብ እና ባደክበት ነው፣ በዘር ወይም በደም አይወሰን፣ ምን አስጨነቀህ
1.2127243268369203e+18,neutral,"የቢሮ ውስጥ አቀማመጣችን ሁኔታ
======================
በቢሮዎ ውስጥ ያልዎት አቀማመጥ ምን ይመስላል? በስራ ቦታስ ምን ያህል የአካል ብቃት እንቅስቃሴ ያከናውናሉ?....… https://t.co/RQaa0xgFsE"
1.2132929038266368e+18,neutral,@Tseday @ethiopia_my PP ና ኢዜማ የሚቀላቀሉ ዬመስልሻል? ቢቀላቀሉ ተስፋ ያላቸው ይመስላል።
1.2127924511042314e+18,neutral,@ZemenuYA እንደ ቻይና ኮምኒስት መንግስት ማለት ነው። ለ ሀምሳ ስልሳ ዐመት ብልፅግና አስተሳሰብ ተወዳዳሪ የለዉም እየተባለ ታዲያ ምን ምርጫ ያስፈልጋል ??
1.2137464312086446e+18,negative,ደደብ ተማሪ እንደነበርክ ታስታውቃለህ... እውነት/ሀሰት ከተባልክማ your little brainless head would go nuts! ትዕቢት የት እንደሚያደርሳችሁ እናያለን! ቆለጥl… https://t.co/5OwQ5Wbvyk
1.2138969402885612e+18,neutral,@Makituu32 @daniel_berhane ይሄ ተላላኪ ደግሞ ይህንን ድፍረት ከወዴት ተዋሰው?🤣
1.212192212194386e+18,positive,@fitse_t @BirrkanF ነፍስ ይማር ጋሽ ደቤ! ከግጥሞችህ እኩል የምታጨሳትን ኒያላ እየነደደች ዴስክ ላይ በቂጧ የምታስቀምጣት ነገር አብራን ብዙዎች ዘንድ ትኖራለች።
1.2123297138317312e+18,positive,እንዲህ ዓይነት ድንቅ ስራ ለምን ሸገር ብቻ እንደሚወሰን አይገባኝም!!!  የሸገር ወንዞችን ብቻ ሳይሆን ሸገር ዙሪያ ያሉ ተራሮች ለምን በዛፍ ተከላ አይዋበም፣ በዚህ በርካታ ሺህ ቋሚ… https://t.co/tMjkpynGxL
1.2124533381151212e+18,negative,ጨረቃ ወደ ላይ ስትወጣ ደም ይፈስሳል https://t.co/XJnlD0yyII
1.214000016320344e+18,neutral,ምን ሊሆን እንደሚችል መገመት እና ሁሉንም መርሳት እችላለሁ
1.212796303052333e+18,neutral,አመት ሙሉ ቤተክርስቲያን ሲቃጠል አንዱም ጋር ሲሄዱ ቀርቶ ጠበቅ አድርገው ሲያወግዙ ያልታዩ ኢዜማ የተባለው ፓርቲ አመራሮች ሞጣ ድረስ ገስግሰው ለጉብኝት ሲገኙ በአማራ ክልል ላይ የተ… https://t.co/OvdWDtwroY
1.2131643068602573e+18,neutral,ማን ሆኖ ነው ኤሪትራን የሚናገርባት ማን ሆኖ ነው የሚሰድበን https://t.co/zRRJMVJ88G
1.212382051208446e+18,neutral,ETHIOPIA ll በ 50 ሺህ ብር እና በ 1 ወር ጊዜ ውስጥ የተሰራችው መኪና ታርጋ ሊወጣላት ነው! https://t.co/nuwTERBQon
1.2141949051380572e+18,positive,@HilenaTafesse መሀል ላይ ወደ ቀጣይ ትውልድ መተላለፍ ያቆመ ፍፁም ትህትናና ራስን ዝቅ በማድረግ የሚገለፅ ትልቅነት
1.2014273166074634e+18,negative,"@yon3TR ኦሮሞ ከ5000ባላይ ወጣት የተገደለበት
ድገም በገዥ መደቦች እንድጨፈለቅ እናበአዳባበይ እኔነኝ ነፍጠኛ ከላ ቡድን ጋር ምንም አይነት ህብረት አይፈጥርም
ለሱ አምች ስለሆኑ ራሱ ይወሃድ"
1.2009317578785997e+18,negative,የቤቲ ታፈሰን አመል የሚችለዉ ሄኖክ ጋቢ ብቻ ነዉ
1.2012154666870825e+18,neutral,@zemicky_D ጳውሎስም 13 መጽሃፍ ጽፎ እየሱስን 5ቴ ብቻ ነው የጠቀሰው። ብፓም ብልጽግናን ከ5 ጊዜ በላይ የሚያስታውሰው አይመስለኝም :-)
1.2138203312883466e+18,neutral,"የአውስትራልያው የእሳት አደጋ እስካሁን 23 የሚሆኑ የእሳት አደጋ ሰራተኞችን ህይወት ቀጥፏል።
እንዲህ ልብሳቸውን ጭምር አውልቀው በልብሳቸው የእንሰሳትን ነብስ ለማዳን የራሳቸውን ህይ… https://t.co/VXXqLA9aKl"
1.20122061196143e+18,neutral,@ZemenuYA ፖሊሲ ብቻ ሳይሆን: የፓርቲው መሪ መንነትም አስተዋፅኦ አለው.. 😬
1.222778170551808e+18,neutral,"#ኢዜማ በደብረ ብርሃን ከተማ እሁድ ጥር 24 2012 የፓርቲው ከፍተኛ አመራሮች በተገኙበት የውይይት መድረክ አዘጋጅቷል። 
ሁላችሁም ተጋብዛችኋል"
1.2010427257533112e+18,positive,@kyisfa እርስዎን አይደለም ጋሽዬ🤣🤣
1.213181640396198e+18,neutral,@Ethiopialiveupd መሠረታዊ  የሆነ መረጃ የተገኘባቸው  እና በጥንቃቄ መሆን አለበት ከዛ ውጭ አንዱ ሌላውን ስለጠላው ብቻ እየጠቆመ  ከሆነ ግን የአካባቢያቸችን ስም እናጎድፋ… https://t.co/t4cof89464
1.2123753432370954e+18,positive,ብርቱው ወንድሜ Thomas Jejaw Molla እንኳን ተወለድህ። ቀሪ ዘመንህ የተባረከ ይሁን።
1.2148196011225784e+18,negative,@fairytale0716 @SamRosmarin ለምንድነው ግን እሱ ያላረገዘው? 🤔
1.2123456653150536e+18,negative,"@BirrkanF ራሳቸው የሚሠሩት ሕጋዊ ሌላው የሚያደርገው ሕገወጥ
ጥር ሁለት ማፍረስ እንጀምራለን ብለዋል አይደል?"
1.2141821956796948e+18,negative,@eskinder_nega ፅንፈኞች እንኳን ሲሰባሰቡ ለምን እናንተ ተመሳሳይ አላማ ካላቸው ፖርቲዎች ጋር በጋራ ሰርታችሁ ለምርጫ አትዘጋጁም? በተለይ ኢዜማና እናንተ መካከል  አአ ላይ… https://t.co/qqvISVB1JE
1.2131827804667494e+18,neutral,"❖አንዳንዴ ለሁለት ነገሮች ስንል ብቻ የምንኖር ይመስለኛል!
✔ስለተወለድን
✔ስላልሞትን"
1.2142412564208886e+18,positive,የጠቅላይ ሚኒስትር ዐቢይ አሕመድ የእንኳን አደረሳችሁ መልክት https://t.co/YvifWlnpiE
1.200975101824512e+18,positive,የተዛባ የአመጋገብ ሥርዓት ችግሮችን ዜሮ የማድረግ እንቅስቃሴ https://t.co/M7KztFQJPm
1.2125289163484488e+18,negative,ወደ እኔ youtube ይመዝገቡ ፣ ወይም ሰይጣን ነፍስዎን በገሃነም ለዘላለም ይጥለዋል። ከቁጣው ማምለጥ አይችሉም። ማስጠንቀቂያ ተሰጥቶዎታል https://t.co/ea9VOIgZRV
1.2128768255563325e+18,neutral,በአማራ ክልል ቀድሞ ምርት በተሰበሰበባቸው አካባቢዎች የመስኖ ልማት መጀመሩ ተገለጸ https://t.co/rCTtezhpwP
1.2168268556359885e+18,neutral,"ከፍተኛ ሊግ | ሀላባ እና መከላከያ ነጥብ ሲጋሩ ነገሌ አርሲ እና የካ አሸንፈዋል
https://t.co/LLAvzD77s0"
1.21901905139925e+18,negative,@TheAJayII ታላቅ ሥቃይ ትሠቃያለህ ፡፡ ቤተሰብዎ ይወድቃል እናም ያለብዎት ህመም እና ስቃይ ነው ፡፡ እናቶች በእንባዎ ደስተኞች ይሆናሉ።
1.2138870230204785e+18,neutral,ወያኔ ከአሁን በኃላ የምንሊክ ቤተ መንግስት መግባት የምትችለው እንደ ማንኛውም ሰው ወረፉ ይዛና መቶ ብሯን ከፍላ ብቻ ነው።
1.201414233063379e+18,neutral,"""ዘንድሮ የኮከብ ተጫዋች ወይም አስቆጣሪነት ክብርን አልማለሁ"" - ሰመረ ሃፍታይ 
https://t.co/6kYosyUx0g"
1.2123857572074332e+18,neutral,የኢትዮጵያ መድን ድርጅት ለኢትዮ ጂቡቲ የምድር ባቡር ከ95 ሚሊዮን ብር በላይ ካሳ ከፈለ https://t.co/Mt4NabXesp
1.2140640201368904e+18,positive,ይህን እውነት የተቀበለ ሁሉ ይድናል። https://t.co/1OuNLadB6Y
1.2130450204434596e+18,neutral,@Officially_Abel @Keri_Jud @coldplague 😂😂መኖር ደጉ ኑርልኝ     እሱንም በዱቤ እንዳታደርገው ግን
1.2127234675079782e+18,negative,"#Nocomment
ግን እኛ ነን የደነዘዝ ነው ወይስ መንግስት ማለት ፒፒ ነው ሥራውን መስራት ያቃተው? https://t.co/pdGLoq8zvV"
1.214173572782076e+18,negative,"@ashenafi_meaza ""ወጣቶች ለሰብአዊ መብት ቁሙ"" ??? እያፈራሽ ያለሽው ተውልድ ምን ያክል የሰብአዊመብት በሐገሪቱላይ ቦታ እንደሌለው ነው።… https://t.co/TxuJ9hmyN8"
1.2141896945374126e+18,neutral,የፕሪምየር ሊግ ስድስተኛ ሳምንት ቁጥሮች እና እውነታዎች https://t.co/TN5OMjWIcA
1.2014103009579213e+18,positive,@AbiyAhmedAli መሪዬ አንተ ዝም ብለህ ሥራ ጌታ ካንተ ጋር ነው አንተን የሚጠብቅ አይተኛም አያንቀላፋም እንወድሃለን
1.2131407325103882e+18,neutral,@addisababashege @AbiyAhmedAli እያባላና እያሣረደ ባላየዉም ሊገዛ ምክንያቱም መከላከያዉም ደህንነቱም ፍትሁም ምርጫቦርዱም ፖሊሡም በአክራሪ ኦሮሞ ስለተሞላ እነሡን እ… https://t.co/BwuDb7nKcy
1.213862872687743e+18,neutral,@Mekdi_G @ethiosamtam Hahahaha እንዲህ ነው እንግዲህ  ገና  ምን አይተሽ ይቀኛል 😁
1.2125919784514806e+18,neutral,@abbasshash ኢትዮጵያ ዉስጥ የግለሰብና የቡድን መብት መከበር አለባቸዉ ብዬ አምናለሁ -ሁለቱ መብቶች ሲጋጩ ግን የግለሰብ መብት መቅደም አለበት የሚል ጠንካራ አቋም አለኝ! ስለ… https://t.co/sRmWgdk7Jy
1.21682941672414e+18,negative,"ኡኡቴ ወግ ወጉስ ተይዟል ጃል
አንተ በምን ሞራልህ ነው ግን ስለ ትራምፕ ምታወራ😂
አፍንጫህ ስር ንፁሀን የደሀ ልጅ ተማሪዎች ዘመን በሰጠው ወንበዴ ሲታፈኑ ዝም ብለህ ዛሬ ስለ Trum… https://t.co/JXXjzhooPd"
1.2140327636256276e+18,positive,ስራ ላይ ነን!! https://t.co/YIwqPR17rF
1.2132453921139794e+18,neutral,@beyene99 @heyab_ @awushwish እንግዲህ በሉ ተሰባስበን ኢትዮጵያ እንሂድና ስለ እጽዋቶች የመስክ ጉብኝት አድርገን እንመለስ 😀
1.2142330412095652e+18,neutral,"የሉቃስ ወንጌል 2
10፤ መልአኩም እንዲህ አላቸው፡— እነሆ፥ ለሕዝቡ ሁሉ የሚሆን ታላቅ ደስታ የምሥራች እነግራችኋለሁና አትፍሩ፤
11፤ ዛሬ በዳዊት ከተማ መድኃኒት እርሱም ክርስቶስ… https://t.co/q28q6DodvB"
1.2130271419752038e+18,positive,አንተን አምኖ ያፈረ የለምና!!! የኔ ድርሳን አድግ በይልኝ
1.2130405707231314e+18,negative,@AbiyAhmedAli አንተ ምን አለብህ ? ጠባቂ መንግስት የሌላቸው ሺዎች ግን በየቀኑ እየሞቱ ነው
1.201136606603645e+18,positive,@KasayeRH @YouTube በሙሉ ልብ ነዋ ያውም:: 😅
1.2121546534225633e+18,neutral,የተደበቀው ሰው ፅምድ ሽሳፍየ በረዶው ይደመሰሳል ላአ ድቅእ ራረበየ
1.2010165413383086e+18,positive,ክቡር አምባሳደሩ ሀገራችን ባለፉት ጥቂት ዓመታት የገጠሟት ተግዳሮቶች በጠቅላይ ሚኒስተር ዶ/ር አብይ አህመድ አመራር መቀረፍ መጀመራቸውን ገልጸው በቀጣይ የምንመራበት የመደመር ፍኖተ-… https://t.co/JkJiqrHMSA
1.2131345818863575e+18,negative,የአምባገነን መጀመሪያ ከኔ ውጪ ላሳር ማለቱ የአንተ አገዛዝ በ2 አመቱ ውስጥ በደንብ አሳይተህናል ዘረኛ ዘራፊ ቀማኛ ውሸታም ፀረ አማራ ፀረ አዲስአበባ ፀረ ኦርቶዶክስ ነህ አይደለም5… https://t.co/fGxdrdkgWz
1.2130861132099953e+18,neutral,@tiletsige27 የየትኛው ክልል ልዩ ሃይል ናት......
1.2013518373429821e+18,negative,ብ/ር ጀነራል አሳምነው ፅጌ ስብሰባ ለይ እያለ ረሽነው እረሳውን እንደዚህ እንደ ባዕድ ጠላት ጎትተውታል https://t.co/cDULBcNxl6
1.201154249142481e+18,negative,@addisstandard @AbiyAhmedAli እውነት እውነት አልመስልህ እያለኝ ነው። ይሄ ሰውዬ የዘመናችን ሙሴ ይሆንን? ምድረ አራሙቻ በዘር ተቧድና ስትናኮት ከርማ ከላይ የተላከው… https://t.co/d3nByhVspY
1.2128910378044334e+18,negative,@BerserkStan @EdoJensei በመጨረሻ ጊዜው ነው ፡፡ ወንድሞቻችን ቀሰቀሱ። እኛ እንደ ወረርሽኝ በምድር ላይ እንወርዳለን። አምላክ ቁጣችንን መገንዘብ አይችልም
1.21741003934396e+18,neutral,@Haileyabekele በየዩኒቨርሲቲው የእርስ በእርስ ግድያ፣ የሀይማኖት ተቋማት ውድመት ፣የህጻናት እገታ እና በየአካባቢው ያለው ስርአት አልበኝነት የተመረጠ መንግስት ካለመኖር ጋር… https://t.co/9fkVOKEVHn
1.2125544168024146e+18,neutral,@Natnael999 @NWbet እድሜ ለማዳበሪያው 😜😜
1.21403288395597e+18,negative,"RT @EliasMeseret: አይን ያወጣው የመገናኛ አካባቢ ዝርፊያ!

መገናኛ አካባቢ ዝርፊያ እጅግ በርክቷል። ከቦርሳ ቅሚያ እስከ መኪና ሿሿ የቀን ተቀን ክስተት ነው። ይህ ቪድዮ በአንድ ታዛቢ ተቀርፆ የተላከልኝ ሲሆን…"
1.2124372011135386e+18,neutral,"@DrGetahun በዚህም ሰበብ ከፍተኛ ገንዘብ የሆ የህዝብ የመንግሥት እና የእራሴም ጭምር ከሰሮዋል።
ነገር ግን አሁን በመጣው የሀገራችን የመንግስት አሰተዳደር ለውጥ የክልሉ መንግስ… https://t.co/7IKKhdPJsx"
1.213103117753041e+18,positive,3)ለሁሉም የምናሥተምረው ተማሪው ብዙው ሠወ ስለማይገል ሠምቶ ያፈሠዋል ጥቂት የሚመለከታቸው ተለይተው መማር ባለባቸው የትምሕርት አሠጣጥ እና ትምሕርት መሠጠት ባለበት ሥለማንሠጥ እና… https://t.co/OKAfLtosl7
1.2012133655337615e+18,neutral,"ብልፅግና ፓርቲ በአገራችን ህልውና በሚፈታተኑት ላይ ቆፍጠን እና ቆምጨጭ ያሉ እርምጃ እና ውሳኔወችን ካሳለፉ ህዝቡ ከፓርቲው ጎን የማይቆምበት ምንም ምክንያት አይኖርም 
በበኩሌ ሃላፊ… https://t.co/qNo7xVK9DC"
1.223045269744423e+18,positive,@kibru_yisfa ለህሊናህ ስትል እንኳን አገር ያወቀውን🌞የሞቀውን እውነታ ባትክድ ጥሩ ነው! ግን ግን የጎጥህ ስልቻ ውስጥ ተወትፈህ ይህን አገናዝበህ; እውነታውን ከውሸት ለይተህ… https://t.co/rMLGVdppzE
1.2137348955136696e+18,positive,የኢትዮጵያ ከ17 ዓመት በታች የሴቶች ብሔራዊ ቡድን ልምምዱን እየሰራ ይገኛል https://t.co/cKNkaVqJZT
1.2011072008963072e+18,positive,@maerg5 የክርስትና ትህትና በተግባር
1.2015130012595569e+18,positive,@AbiyAhmedAli Keep moving man!!! አይዞህ በአለም ታሪክ ማንም ሰው አዲስ ነገር ይዞ ሲመጣ ተቀባይነት አጊንቶ አያውቅም!! ....
1.200917309868716e+18,positive,በኦሮሞ ብሄርተኝነት ቤት ውስጥ ሆኖ ኢትዮጵያን የማዳን ዕዳ መሸከም እጅግ ከባድ ነው!) - https://t.co/dUTf0gRDvL - https://t.co/LPMm5NRX6l https://t.co/Y6Kqn9kDxp
1.2011107690159063e+18,positive,"አዳማ ከተማዎች አፄዎቹን በፍቅር ተቀብለዋል። ህዝቤኮ ይዋደዳል፣ ይከባበራል፣ አብሮነትን ይሻል። ኳሳችን የፖለቲካ ሸቀጥ አይሸጥሸትም!

ሰላም ለኢትዮጵያ⚽🙏 https://t.co/CiAbOQLk9r"
1.212719955365499e+18,neutral,@TakeleUma @AbiyAhmedAli የሌሎች ከተማ ከንቲባወች መቸ ነው ከእንቅልፍ የሚቀሰቅሷቸው መሪወች መሪወችን ያመጣሉ እንጅ መንጋ መሰብሰብ ዘላቂነት የለውም!!!
1.2137885874325627e+18,neutral,"በአሞሌ ካልሆነ ብሎ ድርቅና!!!

ሰውንም ብሩንም ካልፈለጋችሁ ያው ተመልሰናል!!!"
1.2127511986605466e+18,negative,"በአማራ ሥም 
ተደራጀን  አማራ አማራ የሚሉት ለአማራ መዳከም ከፍተኛ አስተዋፅዖ እያደረጉ ነው
አማራ በማዕከላዊ መንግሥት የነበረው ድርሻ በማዳከም ላይ ይገኛሉ የተወሰኑትን በመግደል… https://t.co/vBEIY9la7R"
1.2174372620924232e+18,positive,"ልድገመው

ምርጫው ተራዘመም አልተራዘመ በበጋም ተደረገ በክረምት በኢትዮጵያ እውነተኛ እርቅ እስካልተደረገና ብሔራዊ መግባባት እስካልመጣ ድረስ አዙሪቱ መቀጠሉ አይቀርም።"
1.2137559231031337e+18,neutral,በተለያዩ የመንግስት ከፍተኛ የትምህርት ተቋማት ተማሪዎች የነበሩ እና በግጭቶች ተሳታፊ ናቸው የተባሉ 170 ተማሪዎች ከአንድ አመት እስከ ዕድሜ ልክ የሚደርስ ዕገዳ እንደተጣለባቸው የ… https://t.co/Ah7SxQ2GF6
1.2122217281783316e+18,negative,@sitra_abk 😂😂ስለሆንኩ ነዋ። ከደበረሽ ግን ይቀራል
1.2012405287020585e+18,neutral,@TakeleUma ብልፅግና ፓርቲ በአገራችን ህልውና በሚፈታተኑት ላይ ቆፍጠን እና ቆምጨጭ ያሉ እርምጃ እና ውሳኔወችን ካሳለፉ ህዝቡ ከፓርቲው ጎን የማይቆምበት ምንም ምክንያት አይኖር… https://t.co/U1miNS8899
1.2128691892931338e+18,neutral,እኔ የምለዉ የአማራ አክቲቪስቶች ለኦርቶዶክስ  የኦሮሞ አክቲቪስቶች ደግሞ  ለሙስሊሙ ማነዉ ጠበቃ ያደረ ጋቸዉ ግን
1.2131228674680873e+18,positive,@HelinaTadesse4 @nafkotaschenaki እግዚአብሄር ያክብርልኝ 🙏🙏
1.2162621679908004e+18,neutral,@maerg5 እውነት ነው እቱ አሜን😢😢🙏
1.213131738869719e+18,positive,የመጀመሪያ ፍቅር በር
1.2138058124533883e+18,neutral,"RT @HaileFida: ""የኢትዮጵያ ህልውና በኦሮሞ ሕዝብ እጅ ውስጥ ነው።""
ጃዋር ሞሐመድ

እውነት ወይስ እውነት?"
1.2160536207953756e+18,neutral,"@ZemenuYA ሠላም Z, የወረዳው የእስልምና ጉዳዮች ም/ቤት የተናገረውን ፈልጌ ለማግኘት አልቻልኩም፣ ካገኘኸው ወዲ በልልኝ፣ እባክህን"
1.2148735947754414e+18,neutral,@KasayeRH @BeteBerhanu @rideEthiopia @Samrif ይቅርታ ጥፋቱ የኔ አይደለም 😂😂! I blame the ጠጅ
